TIMESERIES_ID,TIMESERIES_DEF,PARAMETER_ID
COSMOS-SOURH-CTS_MOD_DIAG_2_30MIN_RAW,CTS_MOD_DIAG_2_30MIN_RAW,DIAG_CRNS
COSMOS-SOURH-CTS_MOD_DIAG_3_30MIN_RAW,CTS_MOD_DIAG_3_30MIN_RAW,DIAG_CRNS
COSMOS-SOURH-CTS_MOD_DIAG_4_30MIN_RAW,CTS_MOD_DIAG_4_30MIN_RAW,DIAG_CRNS
COSMOS-SOURH-CTS_MOD_DIAG_5_30MIN_RAW,CTS_MOD_DIAG_5_30MIN_RAW,DIAG_CRNS
COSMOS-SOURH-UX_30MIN_RAW,UX_30MIN_RAW,WS
COSMOS-SOURH-UZ_30MIN_RAW,UZ_30MIN_RAW,WS
COSMOS-SOURH-UY_30MIN_RAW,UY_30MIN_RAW,WS
COSMOS-SOURH-STDEV_UX_30MIN_RAW,STDEV_UX_30MIN_RAW,WS
COSMOS-SOURH-STDEV_UY_30MIN_RAW,STDEV_UY_30MIN_RAW,WS
COSMOS-SOURH-STDEV_UZ_30MIN_RAW,STDEV_UZ_30MIN_RAW,WS
COSMOS-SOURH-COV_UX_UY_30MIN_RAW,COV_UX_UY_30MIN_RAW,WS
COSMOS-SOURH-COV_UX_UZ_30MIN_RAW,COV_UX_UZ_30MIN_RAW,WS
COSMOS-SOURH-COV_UY_UZ_30MIN_RAW,COV_UY_UZ_30MIN_RAW,WS
COSMOS-SOURH-CTS_SNOW_DIAG_1_30MIN_RAW,CTS_SNOW_DIAG_1_30MIN_RAW,DIAG_CRNS
COSMOS-SOURH-CTS_SNOW_DIAG_2_30MIN_RAW,CTS_SNOW_DIAG_2_30MIN_RAW,DIAG_CRNS
COSMOS-SOURH-CTS_SNOW_DIAG_3_30MIN_RAW,CTS_SNOW_DIAG_3_30MIN_RAW,DIAG_CRNS
COSMOS-SOURH-CTS_SNOW_DIAG_4_30MIN_RAW,CTS_SNOW_DIAG_4_30MIN_RAW,DIAG_CRNS
COSMOS-SOURH-CTS_SNOW_DIAG_5_30MIN_RAW,CTS_SNOW_DIAG_5_30MIN_RAW,DIAG_CRNS
COSMOS-SOURH-SNOWD_DISTANCE_COR_30MIN_RAW,SNOWD_DISTANCE_COR_30MIN_RAW,SNOWD_DISTANCE_COR
COSMOS-SOURH-WS_RES_30MIN_RAW,WS_RES_30MIN_RAW,WS
COSMOS-SOURH-HS_30MIN_RAW,HS_30MIN_RAW,HEATFLUX_SENSIBLE
COSMOS-SOURH-TAU_30MIN_RAW,TAU_30MIN_RAW,FLUX_MOM
COSMOS-SOURH-U_STAR_30MIN_RAW,U_STAR_30MIN_RAW,FRICTIONV
COSMOS-SOURH-TS_30MIN_RAW,TS_30MIN_RAW,TEMP_SONIC
COSMOS-SOURH-STDEV_TS_30MIN_RAW,STDEV_TS_30MIN_RAW,TEMP_SONIC
COSMOS-SOURH-COV_TS_UX_30MIN_RAW,COV_TS_UX_30MIN_RAW,WS
COSMOS-SOURH-COV_TS_UY_30MIN_RAW,COV_TS_UY_30MIN_RAW,WS
COSMOS-SOURH-TNR01C_30MIN_PROCESSED,TNR01C_30MIN_PROCESSED,TEMP_RADIOMETER
COSMOS-SOURH-TS_30MIN_PROCESSED,TS_30MIN_PROCESSED,TEMP_SONIC
COSMOS-SOURH-U_STAR_30MIN_PROCESSED,U_STAR_30MIN_PROCESSED,FRICTIONV
COSMOS-SOURH-UX_30MIN_PROCESSED,UX_30MIN_PROCESSED,WS
COSMOS-SOURH-UZ_30MIN_PROCESSED,UZ_30MIN_PROCESSED,WS
COSMOS-SOURH-UY_30MIN_PROCESSED,UY_30MIN_PROCESSED,WS
COSMOS-SOURH-WD_30MIN_PROCESSED,WD_30MIN_PROCESSED,WD
COSMOS-SOURH-WS_30MIN_PROCESSED,WS_30MIN_PROCESSED,WS
COSMOS-SOURH-WS_RES_30MIN_PROCESSED,WS_RES_30MIN_PROCESSED,WS
COSMOS-SOURH-ALBEDO_30MIN_PROCESSED,ALBEDO_30MIN_PROCESSED,ALBEDO
COSMOS-SOURH-COV_TS_UX_30MIN_PROCESSED,COV_TS_UX_30MIN_PROCESSED,WS
COSMOS-SOURH-COV_TS_UY_30MIN_PROCESSED,COV_TS_UY_30MIN_PROCESSED,WS
COSMOS-SOURH-COV_TS_UZ_30MIN_PROCESSED,COV_TS_UZ_30MIN_PROCESSED,WS
COSMOS-SOURH-COV_UX_UY_30MIN_PROCESSED,COV_UX_UY_30MIN_PROCESSED,WS
COSMOS-SOURH-COV_UX_UZ_30MIN_PROCESSED,COV_UX_UZ_30MIN_PROCESSED,WS
COSMOS-SOURH-COV_UY_UZ_30MIN_PROCESSED,COV_UY_UZ_30MIN_PROCESSED,WS
COSMOS-SOURH-CTS_BARE_30MIN_PROCESSED,CTS_BARE_30MIN_PROCESSED,CTS
COSMOS-SOURH-CTS_MOD_30MIN_PROCESSED,CTS_MOD_30MIN_PROCESSED,CTS
COSMOS-SOURH-CTS_MOD_RH_30MIN_PROCESSED,CTS_MOD_RH_30MIN_PROCESSED,RH
COSMOS-SOURH-CTS_MOD_TEMP_30MIN_PROCESSED,CTS_MOD_TEMP_30MIN_PROCESSED,TEMP_CRNS
COSMOS-SOURH-CTS_MOD_PERIOD_30MIN_PROCESSED,CTS_MOD_PERIOD_30MIN_PROCESSED,MEASURE_PERIOD
COSMOS-SOURH-CTS_MOD2_30MIN_PROCESSED,CTS_MOD2_30MIN_PROCESSED,CTS
COSMOS-SOURH-CTS_MOD2_RH_30MIN_PROCESSED,CTS_MOD2_RH_30MIN_PROCESSED,RH
COSMOS-SOURH-CTS_MOD2_TEMP_30MIN_PROCESSED,CTS_MOD2_TEMP_30MIN_PROCESSED,TEMP_CRNS
COSMOS-SOURH-CTS_MOD2_PERIOD_30MIN_PROCESSED,CTS_MOD2_PERIOD_30MIN_PROCESSED,MEASURE_PERIOD
COSMOS-SOURH-CTS_SNOW_30MIN_PROCESSED,CTS_SNOW_30MIN_PROCESSED,CTS
COSMOS-SOURH-CTS_SNOW_RH_30MIN_PROCESSED,CTS_SNOW_RH_30MIN_PROCESSED,RH
COSMOS-SOURH-CTS_SNOW_TEMP_30MIN_PROCESSED,CTS_SNOW_TEMP_30MIN_PROCESSED,TEMP_CRNS
COSMOS-SOURH-CTS_SNOW_PERIOD_30MIN_PROCESSED,CTS_SNOW_PERIOD_30MIN_PROCESSED,MEASURE_PERIOD
COSMOS-SOURH-E_SAT_MEAN_30MIN_PROCESSED,E_SAT_MEAN_30MIN_PROCESSED,VAPOUR_P
COSMOS-SOURH-G1_30MIN_PROCESSED,G1_30MIN_PROCESSED,HEATFLUX_SOIL
COSMOS-SOURH-G2_30MIN_PROCESSED,G2_30MIN_PROCESSED,HEATFLUX_SOIL
COSMOS-SOURH-HS_30MIN_PROCESSED,HS_30MIN_PROCESSED,HEATFLUX_SENSIBLE
COSMOS-SOURH-LWIN_30MIN_PROCESSED,LWIN_30MIN_PROCESSED,LWIN
COSMOS-SOURH-LWOUT_30MIN_PROCESSED,LWOUT_30MIN_PROCESSED,LWOUT
COSMOS-SOURH-LWIN_MULT_30MIN_PROCESSED,LWIN_MULT_30MIN_PROCESSED,FACTOR_CALIB
COSMOS-SOURH-LWOUT_MULT_30MIN_PROCESSED,LWOUT_MULT_30MIN_PROCESSED,FACTOR_CALIB
COSMOS-SOURH-MSLP_30MIN_PROCESSED,MSLP_30MIN_PROCESSED,PA
COSMOS-SOURH-PA_30MIN_PROCESSED,PA_30MIN_PROCESSED,PA
COSMOS-SOURH-PE_30MIN_PROCESSED,PE_30MIN_PROCESSED,PE
COSMOS-SOURH-PRECIP_30MIN_PROCESSED,PRECIP_30MIN_PROCESSED,PRECIPITATION
COSMOS-SOURH-PRECIP_RAINE_30MIN_PROCESSED,PRECIP_RAINE_30MIN_PROCESSED,PRECIPITATION
COSMOS-SOURH-PRECIP_TIPPING_30MIN_PROCESSED,PRECIP_TIPPING_30MIN_PROCESSED,PRECIPITATION
COSMOS-SOURH-PRECIP_TIPPING2_30MIN_PROCESSED,PRECIP_TIPPING2_30MIN_PROCESSED,PRECIPITATION
COSMOS-SOURH-PROFILE_VWC15_30MIN_PROCESSED,PROFILE_VWC15_30MIN_PROCESSED,VWC_SOIL_15
COSMOS-SOURH-PROFILE_SOILEC15_30MIN_PROCESSED,PROFILE_SOILEC15_30MIN_PROCESSED,COND_15
COSMOS-SOURH-PROFILE_VWC40_30MIN_PROCESSED,PROFILE_VWC40_30MIN_PROCESSED,VWC_SOIL_40
COSMOS-SOURH-PROFILE_SOILEC40_30MIN_PROCESSED,PROFILE_SOILEC40_30MIN_PROCESSED,COND_40
COSMOS-SOURH-PROFILE_VWC65_30MIN_PROCESSED,PROFILE_VWC65_30MIN_PROCESSED,VWC_SOIL_65
COSMOS-SOURH-PROFILE_SOILEC65_30MIN_PROCESSED,PROFILE_SOILEC65_30MIN_PROCESSED,COND_65
COSMOS-SOURH-Q_30MIN_PROCESSED,Q_30MIN_PROCESSED,Q
COSMOS-SOURH-RHO_A_MEAN_30MIN_PROCESSED,RHO_A_MEAN_30MIN_PROCESSED,AIR_DENSITY
COSMOS-SOURH-RH_30MIN_PROCESSED,RH_30MIN_PROCESSED,RH
COSMOS-SOURH-RN_30MIN_PROCESSED,RN_30MIN_PROCESSED,RN
COSMOS-SOURH-SNOWD_DISTANCE_COR_30MIN_PROCESSED,SNOWD_DISTANCE_COR_30MIN_PROCESSED,SNOWD_DISTANCE_COR
COSMOS-SOURH-SNOWD_DISTANCE_UNC_30MIN_PROCESSED,SNOWD_DISTANCE_UNC_30MIN_PROCESSED,SNOWD_DISTANCE_UNC
COSMOS-SOURH-STP_TSOIL50_30MIN_PROCESSED,STP_TSOIL50_30MIN_PROCESSED,TEMP_SOIL_50
COSMOS-SOURH-STP_TSOIL20_30MIN_PROCESSED,STP_TSOIL20_30MIN_PROCESSED,TEMP_SOIL_20
COSMOS-SOURH-STP_TSOIL10_30MIN_PROCESSED,STP_TSOIL10_30MIN_PROCESSED,TEMP_SOIL_10
COSMOS-SOURH-STP_TSOIL5_30MIN_PROCESSED,STP_TSOIL5_30MIN_PROCESSED,TEMP_SOIL_5
COSMOS-SOURH-STP_TSOIL2_30MIN_PROCESSED,STP_TSOIL2_30MIN_PROCESSED,TEMP_SOIL_2
COSMOS-SOURH-SWIN_30MIN_PROCESSED,SWIN_30MIN_PROCESSED,SWIN
COSMOS-SOURH-SWOUT_30MIN_PROCESSED,SWOUT_30MIN_PROCESSED,SWOUT
COSMOS-SOURH-TA_30MIN_PROCESSED,TA_30MIN_PROCESSED,TEMP_AIR
COSMOS-SOURH-TAU_30MIN_PROCESSED,TAU_30MIN_PROCESSED,FLUX_MOM
COSMOS-SOURH-TDT1_VWC_30MIN_PROCESSED,TDT1_VWC_30MIN_PROCESSED,VWC_SOIL_10
COSMOS-SOURH-TDT1_TSOIL_30MIN_PROCESSED,TDT1_TSOIL_30MIN_PROCESSED,TEMP_SOIL_10
COSMOS-SOURH-TDT1_SOILPERM_30MIN_PROCESSED,TDT1_SOILPERM_30MIN_PROCESSED,PERM_10
COSMOS-SOURH-TDT1_SOILEC_30MIN_PROCESSED,TDT1_SOILEC_30MIN_PROCESSED,COND_10
COSMOS-SOURH-TDT2_VWC_30MIN_PROCESSED,TDT2_VWC_30MIN_PROCESSED,VWC_SOIL_10
COSMOS-SOURH-TDT2_TSOIL_30MIN_PROCESSED,TDT2_TSOIL_30MIN_PROCESSED,TEMP_SOIL_10
COSMOS-SOURH-TDT2_SOILPERM_30MIN_PROCESSED,TDT2_SOILPERM_30MIN_PROCESSED,PERM_10
COSMOS-SOURH-TDT2_SOILEC_30MIN_PROCESSED,TDT2_SOILEC_30MIN_PROCESSED,COND_10
COSMOS-SOURH-WD_1DAY_PROCESSED,WD_1DAY_PROCESSED,WD
COSMOS-SOURH-WS_1DAY_PROCESSED,WS_1DAY_PROCESSED,WS
COSMOS-SOURH-ALBEDO_1DAY_PROCESSED,ALBEDO_1DAY_PROCESSED,ALBEDO
COSMOS-SOURH-ALBEDO_SD_1DAY_PROCESSED,ALBEDO_SD_1DAY_PROCESSED,ALBEDO
COSMOS-SOURH-COSMOS_VWC_1DAY_PROCESSED,COSMOS_VWC_1DAY_PROCESSED,VWC_CRNS
COSMOS-SOURH-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,VWC_CRNS
COSMOS-SOURH-CTS_EST_CRNS_1DAY_PROCESSED,CTS_EST_CRNS_1DAY_PROCESSED,CTS
COSMOS-SOURH-CTS_EST_SNOWFOX_1DAY_PROCESSED,CTS_EST_SNOWFOX_1DAY_PROCESSED,CTS
COSMOS-SOURH-CTS_MOD_CORR_1DAY_PROCESSED,CTS_MOD_CORR_1DAY_PROCESSED,CTS
COSMOS-SOURH-CTS_SNOWFOX_CORR_1DAY_PROCESSED,CTS_SNOWFOX_CORR_1DAY_PROCESSED,CTS
COSMOS-SOURH-D86_1MIN_1DAY_PROCESSED,D86_1MIN_1DAY_PROCESSED,EFF_DEPTH
COSMOS-SOURH-D86_5M_1DAY_PROCESSED,D86_5M_1DAY_PROCESSED,EFF_DEPTH
COSMOS-SOURH-D86_25M_1DAY_PROCESSED,D86_25M_1DAY_PROCESSED,EFF_DEPTH
COSMOS-SOURH-D86_75M_1DAY_PROCESSED,D86_75M_1DAY_PROCESSED,EFF_DEPTH
COSMOS-SOURH-D86_150M_1DAY_PROCESSED,D86_150M_1DAY_PROCESSED,EFF_DEPTH
COSMOS-SOURH-D86_200M_1DAY_PROCESSED,D86_200M_1DAY_PROCESSED,EFF_DEPTH
COSMOS-SOURH-EFF_DEPTH_1DAY_PROCESSED,EFF_DEPTH_1DAY_PROCESSED,EFF_DEPTH
COSMOS-SOURH-G1_1DAY_PROCESSED,G1_1DAY_PROCESSED,HEATFLUX_SOIL
COSMOS-SOURH-G2_1DAY_PROCESSED,G2_1DAY_PROCESSED,HEATFLUX_SOIL
COSMOS-SOURH-LWIN_1DAY_PROCESSED,LWIN_1DAY_PROCESSED,LWIN
COSMOS-SOURH-LWOUT_1DAY_PROCESSED,LWOUT_1DAY_PROCESSED,LWOUT
COSMOS-SOURH-MSLP_1DAY_PROCESSED,MSLP_1DAY_PROCESSED,PA
COSMOS-SOURH-PA_1DAY_PROCESSED,PA_1DAY_PROCESSED,PA
COSMOS-SOURH-PE_1DAY_PROCESSED,PE_1DAY_PROCESSED,PE
COSMOS-SOURH-PRECIP_1DAY_PROCESSED,PRECIP_1DAY_PROCESSED,PRECIPITATION
COSMOS-SOURH-PRECIP_RAINE_1DAY_PROCESSED,PRECIP_RAINE_1DAY_PROCESSED,PRECIPITATION
COSMOS-SOURH-PRECIP_TIPPING_1DAY_PROCESSED,PRECIP_TIPPING_1DAY_PROCESSED,PRECIPITATION
COSMOS-SOURH-Q_1DAY_PROCESSED,Q_1DAY_PROCESSED,Q
COSMOS-SOURH-RH_1DAY_PROCESSED,RH_1DAY_PROCESSED,RH
COSMOS-SOURH-RN_1DAY_PROCESSED,RN_1DAY_PROCESSED,RN
COSMOS-SOURH-SIGMA_SWE_CRNS_1DAY_PROCESSED,SIGMA_SWE_CRNS_1DAY_PROCESSED,UNCERTAINTY
COSMOS-SOURH-SIGMA_SWE_SNOWFOX_1DAY_PROCESSED,SIGMA_SWE_SNOWFOX_1DAY_PROCESSED,UNCERTAINTY
COSMOS-SOURH-SMI_1DAY_PROCESSED,SMI_1DAY_PROCESSED,SMI
COSMOS-SOURH-SNOW_1DAY_PROCESSED,SNOW_1DAY_PROCESSED,SNOW_DAY
COSMOS-SOURH-SNOWD_DISTANCE_COR_1DAY_PROCESSED,SNOWD_DISTANCE_COR_1DAY_PROCESSED,SNOWD_DISTANCE_COR
COSMOS-SOURH-STP_TSOIL2_1DAY_PROCESSED,STP_TSOIL2_1DAY_PROCESSED,TEMP_SOIL_2
COSMOS-SOURH-STP_TSOIL5_1DAY_PROCESSED,STP_TSOIL5_1DAY_PROCESSED,TEMP_SOIL_5
COSMOS-SOURH-STP_TSOIL10_1DAY_PROCESSED,STP_TSOIL10_1DAY_PROCESSED,TEMP_SOIL_10
COSMOS-SOURH-STP_TSOIL20_1DAY_PROCESSED,STP_TSOIL20_1DAY_PROCESSED,TEMP_SOIL_20
COSMOS-SOURH-STP_TSOIL50_1DAY_PROCESSED,STP_TSOIL50_1DAY_PROCESSED,TEMP_SOIL_50
COSMOS-SOURH-SWE_CRNS_1DAY_PROCESSED,SWE_CRNS_1DAY_PROCESSED,SWE
COSMOS-SOURH-SWE_SNOWFOX_1DAY_PROCESSED,SWE_SNOWFOX_1DAY_PROCESSED,SWE
COSMOS-SOURH-SWIN_1DAY_PROCESSED,SWIN_1DAY_PROCESSED,SWIN
COSMOS-SOURH-SWOUT_1DAY_PROCESSED,SWOUT_1DAY_PROCESSED,SWOUT
COSMOS-SOURH-TA_1DAY_PROCESSED,TA_1DAY_PROCESSED,TEMP_AIR
COSMOS-SOURH-TA_MAX_1DAY_PROCESSED,TA_MAX_1DAY_PROCESSED,TEMP_AIR
COSMOS-SOURH-TA_MIN_1DAY_PROCESSED,TA_MIN_1DAY_PROCESSED,TEMP_AIR
COSMOS-SOURH-TDT1_TSOIL_1DAY_PROCESSED,TDT1_TSOIL_1DAY_PROCESSED,TEMP_SOIL_10
COSMOS-SOURH-TDT2_TSOIL_1DAY_PROCESSED,TDT2_TSOIL_1DAY_PROCESSED,TEMP_SOIL_10
COSMOS-SOURH-TDT1_VWC_1DAY_PROCESSED,TDT1_VWC_1DAY_PROCESSED,VWC_SOIL_10
COSMOS-SOURH-TDT2_VWC_1DAY_PROCESSED,TDT2_VWC_1DAY_PROCESSED,VWC_SOIL_10
COSMOS-SOURH-CTS_SNOWFOX_1HOUR_PROCESSED,CTS_SNOWFOX_1HOUR_PROCESSED,CTS
COSMOS-SOURH-CTS_SNOWFOX_CORR_1HOUR_PROCESSED,CTS_SNOWFOX_CORR_1HOUR_PROCESSED,CTS
COSMOS-SOURH-CTS_EST_CRNS_1HOUR_PROCESSED,CTS_EST_CRNS_1HOUR_PROCESSED,CTS
COSMOS-SOURH-CTS_EST_SNOWFOX_1HOUR_PROCESSED,CTS_EST_SNOWFOX_1HOUR_PROCESSED,CTS
COSMOS-SOURH-SWE_CRNS_1HOUR_PROCESSED,SWE_CRNS_1HOUR_PROCESSED,SWE
COSMOS-SOURH-SWE_SNOWFOX_1HOUR_PROCESSED,SWE_SNOWFOX_1HOUR_PROCESSED,SWE
COSMOS-SOURH-SIGMA_SWE_CRNS_1HOUR_PROCESSED,SIGMA_SWE_CRNS_1HOUR_PROCESSED,UNCERTAINTY
COSMOS-SOURH-SIGMA_SWE_SNOWFOX_1HOUR_PROCESSED,SIGMA_SWE_SNOWFOX_1HOUR_PROCESSED,UNCERTAINTY
COSMOS-SOURH-EFF_DEPTH_1HOUR_PROCESSED,EFF_DEPTH_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-SOURH-PA_1HOUR_PROCESSED,PA_1HOUR_PROCESSED,PA
COSMOS-SOURH-Q_1HOUR_PROCESSED,Q_1HOUR_PROCESSED,Q
COSMOS-SOURH-CTS_MOD_1HOUR_PROCESSED,CTS_MOD_1HOUR_PROCESSED,CTS
COSMOS-SOURH-COSMOSFACTOR_PA_1HOUR_PROCESSED,COSMOSFACTOR_PA_1HOUR_PROCESSED,FACTOR_PA
COSMOS-SOURH-COSMOSFACTOR_INTEN_1HOUR_PROCESSED,COSMOSFACTOR_INTEN_1HOUR_PROCESSED,FACTOR_INTEN
COSMOS-SOURH-COSMOSFACTOR_Q_1HOUR_PROCESSED,COSMOSFACTOR_Q_1HOUR_PROCESSED,FACTOR_Q
COSMOS-SOURH-CTS_MOD_CORR_1HOUR_PROCESSED,CTS_MOD_CORR_1HOUR_PROCESSED,CTS
COSMOS-SOURH-COSMOS_VWC_1HOUR_PROCESSED,COSMOS_VWC_1HOUR_PROCESSED,VWC_CRNS
COSMOS-SOURH-D86_1MIN_1HOUR_PROCESSED,D86_1MIN_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-SOURH-D86_5M_1HOUR_PROCESSED,D86_5M_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-SOURH-D86_25M_1HOUR_PROCESSED,D86_25M_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-SOURH-D86_75M_1HOUR_PROCESSED,D86_75M_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-SOURH-D86_150M_1HOUR_PROCESSED,D86_150M_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-SOURH-D86_200M_1HOUR_PROCESSED,D86_200M_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-SOURH-PE_1HOUR_PROCESSED,PE_1HOUR_PROCESSED,PE
COSMOS-SPENF-PRECIP_TIPPING_A_1MIN_RAW,PRECIP_TIPPING_A_1MIN_RAW,PRECIPITATION
COSMOS-SPENF-PRECIP_TIPPING_B_1MIN_RAW,PRECIP_TIPPING_B_1MIN_RAW,PRECIPITATION
COSMOS-SPENF-P_INTENSITY_RT_1MIN_RAW,P_INTENSITY_RT_1MIN_RAW,PRECIPITATION_INTEN
COSMOS-SPENF-P_ACCUMULATED_RT_NRT_1MIN_RAW,P_ACCUMULATED_RT_NRT_1MIN_RAW,PRECIPITATION
COSMOS-SPENF-PRECIP_1MIN_RAW,PRECIP_1MIN_RAW,PRECIPITATION
COSMOS-SPENF-P_ACCUMULATEDAL_NRT_1MIN_RAW,P_ACCUMULATEDAL_NRT_1MIN_RAW,PRECIPITATION
COSMOS-SPENF-BUCKET_LEVEL_1MIN_RAW,BUCKET_LEVEL_1MIN_RAW,BUCKET_LEVEL
COSMOS-SPENF-P_BUCKET_NRT_1MIN_RAW,P_BUCKET_NRT_1MIN_RAW,BUCKET_LEVEL
COSMOS-SPENF-P_LOADCELL_TEMP_1MIN_RAW,P_LOADCELL_TEMP_1MIN_RAW,TEMP_LOADCELL
COSMOS-SPENF-P_HEATING_STATUS_1MIN_RAW,P_HEATING_STATUS_1MIN_RAW,STATUS_P_HEATING
COSMOS-SPENF-P_STATUS_1MIN_RAW,P_STATUS_1MIN_RAW,STATUS_PLUVIO
COSMOS-SPENF-SWIN_MULT_30MIN_RAW,SWIN_MULT_30MIN_RAW,FACTOR_CALIB
COSMOS-SPENF-SWOUT_MULT_30MIN_RAW,SWOUT_MULT_30MIN_RAW,FACTOR_CALIB
COSMOS-SPENF-LWIN_MULT_30MIN_RAW,LWIN_MULT_30MIN_RAW,FACTOR_CALIB
COSMOS-SPENF-LWOUT_MULT_30MIN_RAW,LWOUT_MULT_30MIN_RAW,FACTOR_CALIB
COSMOS-SPENF-PRECIP_TIPPING_A_30MIN_RAW,PRECIP_TIPPING_A_30MIN_RAW,PRECIPITATION
COSMOS-SPENF-PRECIP_TIPPING_B_30MIN_RAW,PRECIP_TIPPING_B_30MIN_RAW,PRECIPITATION
COSMOS-SPENF-PRECIP_TIPPING2_30MIN_RAW,PRECIP_TIPPING2_30MIN_RAW,PRECIPITATION
COSMOS-SPENF-TBR_TIP_30MIN_RAW,TBR_TIP_30MIN_RAW,FACTOR_CALIB
COSMOS-SPENF-CTS_MOD_PERIOD_30MIN_RAW,CTS_MOD_PERIOD_30MIN_RAW,MEASURE_PERIOD
COSMOS-SPENF-CTS_MOD2_PERIOD_30MIN_RAW,CTS_MOD2_PERIOD_30MIN_RAW,MEASURE_PERIOD
COSMOS-SPENF-WM_NAN_COUNT_30MIN_RAW,WM_NAN_COUNT_30MIN_RAW,COUNT
COSMOS-SPENF-RH_INTERNAL_30MIN_RAW,RH_INTERNAL_30MIN_RAW,RH
COSMOS-SPENF-COV_TS_UZ_30MIN_RAW,COV_TS_UZ_30MIN_RAW,WS
COSMOS-SPENF-RHO_A_MEAN_30MIN_RAW,RHO_A_MEAN_30MIN_RAW,AIR_DENSITY
COSMOS-SPENF-E_SAT_MEAN_30MIN_RAW,E_SAT_MEAN_30MIN_RAW,VAPOUR_P
COSMOS-SPENF-METPAK_SAMPLES_30MIN_RAW,METPAK_SAMPLES_30MIN_RAW,SCANS_METPAK
COSMOS-SPENF-CTS_MOD_RH_30MIN_RAW,CTS_MOD_RH_30MIN_RAW,RH
COSMOS-SPENF-CTS_MOD_TEMP_30MIN_RAW,CTS_MOD_TEMP_30MIN_RAW,TEMP_CRNS
COSMOS-SPENF-CTS_MOD2_RH_30MIN_RAW,CTS_MOD2_RH_30MIN_RAW,RH
COSMOS-SPENF-CTS_MOD2_TEMP_30MIN_RAW,CTS_MOD2_TEMP_30MIN_RAW,TEMP_CRNS
COSMOS-SPENF-TDT1_VWC_30MIN_RAW,TDT1_VWC_30MIN_RAW,VWC_SOIL_10
COSMOS-SPENF-TDT1_TSOIL_30MIN_RAW,TDT1_TSOIL_30MIN_RAW,TEMP_SOIL_10
COSMOS-SPENF-TDT1_SOILPERM_30MIN_RAW,TDT1_SOILPERM_30MIN_RAW,PERM_10
COSMOS-SPENF-TDT1_SOILEC_30MIN_RAW,TDT1_SOILEC_30MIN_RAW,COND_10
COSMOS-SPENF-TDT2_VWC_30MIN_RAW,TDT2_VWC_30MIN_RAW,VWC_SOIL_10
COSMOS-SPENF-TDT2_TSOIL_30MIN_RAW,TDT2_TSOIL_30MIN_RAW,TEMP_SOIL_10
COSMOS-SPENF-TDT2_SOILPERM_30MIN_RAW,TDT2_SOILPERM_30MIN_RAW,PERM_10
COSMOS-SPENF-TDT2_SOILEC_30MIN_RAW,TDT2_SOILEC_30MIN_RAW,COND_10
COSMOS-SPENF-TDT3_VWC_30MIN_RAW,TDT3_VWC_30MIN_RAW,VWC_SOIL_5
COSMOS-SPENF-TDT3_TSOIL_30MIN_RAW,TDT3_TSOIL_30MIN_RAW,TEMP_SOIL_5
COSMOS-SPENF-TDT3_SOILEC_30MIN_RAW,TDT3_SOILEC_30MIN_RAW,COND_5
COSMOS-SPENF-TDT3_SOILPERM_30MIN_RAW,TDT3_SOILPERM_30MIN_RAW,PERM_5
COSMOS-SPENF-TDT4_VWC_30MIN_RAW,TDT4_VWC_30MIN_RAW,VWC_SOIL_5
COSMOS-SPENF-TDT4_TSOIL_30MIN_RAW,TDT4_TSOIL_30MIN_RAW,TEMP_SOIL_5
COSMOS-SPENF-TDT4_SOILEC_30MIN_RAW,TDT4_SOILEC_30MIN_RAW,COND_5
COSMOS-SPENF-TDT4_SOILPERM_30MIN_RAW,TDT4_SOILPERM_30MIN_RAW,PERM_5
COSMOS-SPENF-TDT5_VWC_30MIN_RAW,TDT5_VWC_30MIN_RAW,VWC_SOIL_15
COSMOS-SPENF-TDT5_TSOIL_30MIN_RAW,TDT5_TSOIL_30MIN_RAW,TEMP_SOIL_15
COSMOS-SPENF-TDT5_SOILEC_30MIN_RAW,TDT5_SOILEC_30MIN_RAW,COND_15
COSMOS-SPENF-TDT5_SOILPERM_30MIN_RAW,TDT5_SOILPERM_30MIN_RAW,PERM_15
COSMOS-SPENF-TDT6_VWC_30MIN_RAW,TDT6_VWC_30MIN_RAW,VWC_SOIL_15
COSMOS-SPENF-TDT6_TSOIL_30MIN_RAW,TDT6_TSOIL_30MIN_RAW,TEMP_SOIL_15
COSMOS-SPENF-TDT6_SOILEC_30MIN_RAW,TDT6_SOILEC_30MIN_RAW,COND_15
COSMOS-SPENF-TDT6_SOILPERM_30MIN_RAW,TDT6_SOILPERM_30MIN_RAW,PERM_15
COSMOS-SPENF-TDT7_VWC_30MIN_RAW,TDT7_VWC_30MIN_RAW,VWC_SOIL_25
COSMOS-SPENF-TDT7_TSOIL_30MIN_RAW,TDT7_TSOIL_30MIN_RAW,TEMP_SOIL_25
